id,created_at,text
35735510903160833,2011-02-10 16:23:04,Azamat is work hard on network cable of can not be cut. He is try for permanent P so he can able prove CAP wrong.
35480821494185984,2011-02-09 23:31:01,Congrat convore team for launch new Ruby on Rails application! Is very good competitor to Ta-Da List!
35463262560591872,2011-02-09 22:21:15,"@botchagalupe why you discriminate me and block from follow? I wait for you at Almaty airport, I bring extra camel so you not need taxi!"
35443193713532929,2011-02-09 21:01:30,@justinsheehy here is other eventual joke special for yourself: CouchBase will eventually exist!
35435375946113024,2011-02-09 20:30:26,@wattersjames I think you like scalebase. Claim to fame is eventual high availability.
35434651765968896,2011-02-09 20:27:33,"@pkhamre previous tweet is apply still. Not remember city or time, I was busy of entertained by Windows executive."
35428297143754752,2011-02-09 20:02:18,"@KrisBuytaert not remember, I was busy of entertained by Windows executive."
35424881671815168,2011-02-09 19:48:44,"Nokia CEO call me from burning platform, is want hire me for bring cultural change to company. I have chance run Gentoo on all Nokia phone!"
35154501782470656,2011-02-09 01:54:21,@GeorgeReese I have fear that DeMorgan law is say you are not real man then!
35153570336604160,2011-02-09 01:50:38,"@jamesurquhart money is not bring happiness! Old Kazakh proverb say man is need only 3 things: woman, horse and cloud API."
35149714559078400,2011-02-09 01:35:19,@jamesurquhart genkuie link of England NHS cloud of use Novell. Is reassure Kazakhstan not only country bet future of cloud on NetWare!
35140333624893441,2011-02-09 00:58:03,Important advice for devops! Is soon Day of Valentine. Make sure you grow mustache. Is manly and womans will go crazies!
35127853221683201,2011-02-09 00:08:27,Is true Fedora 14 not install Perl of default??? How we will administrate IT system for uranium mine in Kazahkstan???
35095940998250496,2011-02-08 22:01:39,"@wattersjames no need apologize for question. We have proverb in Kazakhstan ""No such thing as stupid question""."
35061018547851264,2011-02-08 19:42:52,I not understand why company as Basho raise only 7.5 million of dollars. Better strategy is get at least 30 million dollar by sell to AOL!
35021457431990273,2011-02-08 17:05:40,Azamat is conduct study of how much person is Elastic CouchBase able scale horizontal for sexytime. Is look ugly so far.
35019649166876672,2011-02-08 16:58:29,@GeorgeReese I also like very much random shutdown feature of enStratus!
35018993592958976,2011-02-08 16:55:53,@codinghorror Azamat ask me say no thank you to yourself. He is think you are #1 Visual Basic programmer in world!
34839486902837248,2011-02-08 05:02:35,"Friend from U S and A is tell me all devops there need learn self confidence. They look in mirror in morning say ""Hello gorgeous!"" Is true?"
34816558828097537,2011-02-08 03:31:29,"@joestump guy named @t is need of more of life. We have good opportunity recreation in Kazakhstan. Camels, womans, horseridings, vodkas."
34795743457845248,2011-02-08 02:08:46,@wattersjames I agree in full. Use of PaaS such of Amazon RDS is hide setting from user and is very dangerous! Where is IaaS when need it!?
34793068989251584,2011-02-08 01:58:08,"Reliable source is tell me VMWare PaaS project is codename ""Azure""."
34737151132307456,2011-02-07 22:15:56,Groupon is make big play in Kazakhstan. Today is buy one cloud get one cloud free!
34725100976603136,2011-02-07 21:28:03,@jamesgolick you are very wrong. I know rock star engineer which can judge book by cover.
34699881998192642,2011-02-07 19:47:51,"@julien is true! For my own too, everything I ever have I get through fucking Azamat."
34665195687116800,2011-02-07 17:30:01,Not forget! Cisco/Rackspace Webinar today on how replace backbone router with Linux whitebox and OpenStack!
34649000439189504,2011-02-07 16:25:40,"@Brilliantcrank I agree in full, is very wrong. Correct is ""You've got Arianna"" with two of n."
34634111242997762,2011-02-07 15:26:30,"If you hear rumor AOL is buy @DEVOPS_BORAT for 20 million dollar, is may or is may not true."
34479325898084353,2011-02-07 05:11:26,"@ohlol you speak true, ""we are bankscale"" is good tagline for @banksimple!"
34473110916825088,2011-02-07 04:46:44,"@lisacrispin is true agile2011 is last agile conference? Azamat is conduct global survey, nobody is use agile today.  Is all Kanban."
34472527094878209,2011-02-07 04:44:25,@ohlol everything is web scale if throw enough money at it.
34470105773506560,2011-02-07 04:34:48,@vambenepe is what you get when you not use cloud!
34469897102696449,2011-02-07 04:33:58,"Azamat show me ""Social Network"" film today. Why Zuckenberg mention Perl and Python not Ruby? Azamat is think Zuck not technical enough."
34456097922224128,2011-02-07 03:39:08,Is good we have cloud in Kazakhstan. Without we would have government site crash when Superbowl commercial on beauty of our country was on!
34365592009965569,2011-02-06 21:39:30,"@roidrage question is: ""if have N servers and M can able fail at anytime, what you need for site still up and around?"". Also M &gt; N."
34364196892188672,2011-02-06 21:33:57,@maryannerooney genkuie. You are wife of football player Rooney from Manchester? Make sure he is not cheat of you.
34362447309570048,2011-02-06 21:27:00,@RonJeffries @marick practice of pair promiscuity is very common for our startup. Is mandatory condom though.
34362021537382400,2011-02-06 21:25:19,I have guess for big football game in U S and A today. Packs striker is score from corner kick but Steel FC is win 2-1!
34279341814714369,2011-02-06 15:56:46,"Is so true! OpenStack #fosdem ""Adding resources is 1 API call away"". Small detail: make of sure you are catch NotImplemented exception!"
34050669849616384,2011-02-06 00:48:06,Is every male alpha tester also tester alpha male?
34031509719617536,2011-02-05 23:31:58,@lnxchk @botchagalupe if you want take guess send email to devopsborat yahoo.com and you win camel!
34030211796307969,2011-02-05 23:26:49,"@sofuckingfuture Azamat and me only do Stereo, no Mono."
34029889317240832,2011-02-05 23:25:32,@botchagalupe what makes yourself think you are know my identification?
33947706091114496,2011-02-05 17:58:58,Also if you are attend #fosdem please use OS of conference sponsor FreeBSD. Goal is to get to 0.2% market share from 0.12%.
33945831799259136,2011-02-05 17:51:31,Azamat is open house of fault tolerance in Almaty. All devops welcoming!
33945082201645056,2011-02-05 17:48:32,Jagshemash #fosdem participant! You know f in fosdem is mean free beer? Make of sure you are drunk responsible!
33728595721461760,2011-02-05 03:28:18,"Azamat always like for listen good music when programming. His favorite is ""Kazakhstan on my mind"". Is go well with Ruby."
33676419871547392,2011-02-05 00:00:58,@lnxchk you have of dirty mind. I was refer to cultural mating of devs and ops. Size not matter.
33673907982569472,2011-02-04 23:50:59,"I submit OSCON proposal in last minute: ""Rain Dance: Devops Ritual For Cloud Management"". Is include live demo of devops mating ritual."
33665659552407554,2011-02-04 23:18:13,I apply for job analyst for Forrester Research. I am turn down. They say I have too much actual of experience so my BS threshold too low.
33664135744987138,2011-02-04 23:12:10,@randybias is OK watch your presentation of compute in cloud if I ride on camel? Is bumpy ride in both case yes?
33642713404407808,2011-02-04 21:47:02,"Startup CEO has motto for secret product ""Build it and they come"". Is from famous football film of U S and A. Is also why need porn star."
33637284104372224,2011-02-04 21:25:28,If it walk like duck and quack like duck then is probably work in QA.
33636675775102977,2011-02-04 21:23:03,We hire porn star for Almaty startup. Azamat is in charge interview.
33619985712553984,2011-02-04 20:16:43,"@antonyfalco very true. Azamat is know in startup as pole dancer, no ninja or guru."
33350485595394048,2011-02-04 02:25:50,@michaelneale @paul_okeeffe @daksis @engineyard is like mood of twitter dictate stock market. Same with my mention dictate VC valuation.
33282392990945281,2011-02-03 21:55:15,@GeorgeReese I specify hot womans not hot mans.
33276824758784000,2011-02-03 21:33:07,@GeorgeReese I am able chat with 100 hot womans at same time. Is because of devops.
33276550627602432,2011-02-03 21:32:02,"Yahoo is focus on Hadoop, is change name to Yahoop, is outsource search to Bing by IE plugin."
33231015996559361,2011-02-03 18:31:06,"Congrat to OpenStack for Boxer release! I deploy local, is work very good, only 1 segfault per 5 minute. I LIKE!"
32936358741807104,2011-02-02 23:00:14,Law of Cloud Availability: 2+2=5. Is because is always 1 failure so it is go back to 4.
32932087199694848,2011-02-02 22:43:16,"Great news! After Amazon announce support Oracle in cloud, Microsoft compete immediate by support MS Access in Azure!"
32870770229121024,2011-02-02 18:39:36,"@KrisBuytaert yes! They have lot of experience internally, want to expose it via cloud."
32869195821617152,2011-02-02 18:33:21,"@KrisBuytaert I have chance of leave world of open source, Microsoft is try hard hire me for Azure cloud work. They like idea of CaaS."
32862977275199488,2011-02-02 18:08:39,Azamat is launch CaaS - Crap as a Service. Send broken hardware in mail and he recycle then he launch crappy cloud instance instead.
32676392785149952,2011-02-02 05:47:13,"If use CloudBees, make sure not fall in CloudHoneypot!"
32285809738514432,2011-02-01 03:55:11,Not forget! 15 of february is IPv6 International Day! All IPv4 address are replace with IPv6. Is very easy with sed.
32261614585511936,2011-02-01 02:19:02,"@krishnan not necessary excuse. I full understand of your argumentation. Correct form is ""Krishna bless you""."
32259024300802049,2011-02-01 02:08:45,@RobotDeathSquad I know you are also have 127.0.0.1. Not mess of me or I send ping of death to it!
32255978728595456,2011-02-01 01:56:39,I manage of obtain last IPv4 address 255.255.255.255! I trade for healthy camel if you have interest!
32239066934153216,2011-02-01 00:49:27,@tnm I have call from Tricia Helfer. She want be @banksimple customer. You want?
30685322325004288,2011-01-27 17:55:25,@schuyler @DBAHULK yes I like MongoDB durability for 1 server very much. Is finally have feature of SQLite.
30668241747578880,2011-01-27 16:47:33,"After reduce Big Data to Small Data, Azamat is generate Big Data again by MapIncrease technique. Is good for statistic you need show boss."
30667882618687488,2011-01-27 16:46:07,Azamat is continue turn Big Data in Small Data by one database drop at a time. He is tell me 'Is feel good man!'
30504202623000576,2011-01-27 05:55:43,I build new product is IPv6 as a Service. I call Web 4.0 is not interoperable of Web 1.0/2.0/3.0. Is fresh start!
30439438685315072,2011-01-27 01:38:22,@GeorgeReese we are same age! I hurt back in college 1989 when carry VAX computer down stair! I tell you good story over vodka one day.
30428384743915520,2011-01-27 00:54:26,"@daveasprey yes, I like sexytime with IaaS too! @wattersjames is say PaaS is like KamaSutra though!"
30358001697161216,2011-01-26 20:14:46,@daveasprey @cloudsig you are welcomed. Is good see you like cloud very much. You like IaaS or Paas or Saas?
30117472736645121,2011-01-26 04:18:59,I have sick and tired of Cloud every day. Is anybody see Sun recently?
30061327347093504,2011-01-26 00:35:53,"@daveasprey very amazing! We distribute cloud across PCs too in Kazakhstan! Is only Windows, failure rate 80%."
30000344469610497,2011-01-25 20:33:34,"News! HP is enter cloud market! Is call ""HP Portable Cloud"", is run 3 flavor of instance, all on tablet: Android, WebOS and Windows."
29971820828434432,2011-01-25 18:40:13,Amazon conquer online shop and cloud. Now they go after electricity producer with new AWS SEX service (Simple Electricity eXtractor)!
29764905045336064,2011-01-25 04:58:01,@seancribbs @markimbriaco is true I like devs and ops but most I LIKE SEXYTIME!
29758532488273921,2011-01-25 04:32:41,I work on long blog post of advantages of SQLite compare of Riak. Are under rated local database.
29757419416457216,2011-01-25 04:28:16,@GeorgeReese @vambenepe so agent is turn IaaS in PaaS correct? Is genius GeorgeReese!
29756699598389248,2011-01-25 04:25:24,I explain recursion to Azamat. Is simple example: GNU stand for GNU!
29744278058049536,2011-01-25 03:36:03,"@wattersjames you and me, front of computer, see who is wins! You can also of blind fold me."
29722904086192128,2011-01-25 02:11:07,@vvuksan 'gem install vmc' /cc @wattersjames
29720930703908864,2011-01-25 02:03:16,@JonCrawford Azamat is able increase RoR performance 100x by port to cloud.
29718620368019456,2011-01-25 01:54:05,@vvuksan is why you need buy support from Rackspace! Is freemium model.
29718385214357504,2011-01-25 01:53:09,I read advance copy of new O'Reilly Perl 6 book. Is also know as 'the jackalope book'.
29707482037223424,2011-01-25 01:09:50,Congrat for Puppet and Chef is tie for product of year in searchdatacenter! Adoption rate for each is 1% in enterprise!
29629112083554304,2011-01-24 19:58:25,"Happy Appreciating Day of Community Managers! I congratulation Azamat for manage community project codename ""get69""!"
29057736381562880,2011-01-23 06:07:58,"@ppadron genkuie gimd information, I try convince Azamat contribute!"
29055641456742400,2011-01-23 05:59:39,"I write new distributed self heal database. Is name GitDB, is keep every record in Git and all user end with local copy! Is fault tolerance!"
28937605806559232,2011-01-22 22:10:37,"Azamat just drop production DB no backup. Is lucky is all in cloud, he tell customer in cloud you not own your data!"
28901443146620928,2011-01-22 19:46:55,I just finish port Visual Basic/ MS Access application to Azure cloud. Is seem slower but I am sure is scale much better.
28295657370419201,2011-01-21 03:39:45,@wattersjames your partner is need see me when I strip tease you!
28295102417866752,2011-01-21 03:37:32,"@peteskomoroch @adamnash @strlen in startup we not use Rambo architecture for EC2, we use Conway game of life. Strongest node survive!"
28141519366000640,2011-01-20 17:27:15,@rightscale @michaelcrandell very good list of myth for cloud. You forget #0: cloud is not help you get laid.
27914888969986048,2011-01-20 02:26:42,@wattersjames I say PaaS is for a noob but Kazakhstan govt like PaaS! I go with flow. When I am able try VMWare PaaS?
27880323375169536,2011-01-20 00:09:21,@swardley I try write something for you then of how cloud is really just utility computing.
27880041568280576,2011-01-20 00:08:14,@jamesgolick why use f word? You like VMWare?
27874618412892160,2011-01-19 23:46:41,Is true VMWare PaaS service is name ElasticVapor?
27871038142414848,2011-01-19 23:32:27,@swardley am not sure what you say. Devops is to dev and ops what is cloud to virtualization.
27867438473281536,2011-01-19 23:18:09,@swardley @wattersjames is true cloud reduce spendings! In Kazakhstan government fire all IT person minus 2 devops. Is all ElasticBeanstalk.
26480209616175106,2011-01-16 03:25:48,@jamesgolick I not get why you say vCloud of @wattersjames is vaporware. We use it all of time for negative test. Best uptime is 41 minute.
26104703154659328,2011-01-15 02:33:40,@randybias is fun! At startup in Almaty we do same for EC2 instances every on Friday.
25785955570946048,2011-01-14 05:27:05,@mccrory @wattersjames I get! IaaS+devops=PaaS and PaaS+salesguys=SaaS.
25783902203289601,2011-01-14 05:18:55,@wattersjames chef solo is like puppet in my hand.
25736023984046080,2011-01-14 02:08:40,"@wattersjames @derekcollison genkuie! One question on PaaS and IaaS. Are both for devops, only PaaS is for no clue and IaaS is for guru yes?"
25413074538201088,2011-01-13 04:45:23,I not trust cloud companies from U S and A very much. All have their cloud made in China.
25409396729184260,2011-01-13 04:30:46,Devops do it 24x7.
25404574202331137,2011-01-13 04:11:37,"@mperham I hear of that film but not see. Is forbid in Kazakhstan, is show too many scrotums."
25398777284136962,2011-01-13 03:48:35,I watch interesting film on Kazakhstan television tonight on origin of American Scrodeo.
25398043171889152,2011-01-13 03:45:40,@georgevhulme for Azamat is private cloud stay up only if use Viagra.
25322440133443584,2011-01-12 22:45:14,Azamat is busy with rewrite of Internet in node.js.
25257752288825344,2011-01-12 18:28:12,@randybias I predictor Oracle cloud will grow 100x in year 2011 (is at 0 now)
25007583110635521,2011-01-12 01:54:07,@michaelbolton I always reject of your argument but I make surely I do in proper context.
25004078887075840,2011-01-12 01:40:11,"I like new continual integrations product from Oracle codename Jenkina. Means woman in Russian, is good for integrate continual."
24486190908448769,2011-01-10 15:22:17,Microsoft is launch ergonomic tablet of Windows 8. Ctrl+alt+del function is at simple touch of 1 button.
24485627852492801,2011-01-10 15:20:03,Azamat is tell me Facebook user can not able change lightbulb if lightbulb is not friend of user.
24347819984814080,2011-01-10 06:12:27,@joedamato you are seem like a jacass kind of the guy: java + c + assembly
23116243850498049,2011-01-06 20:38:36,10 cloud expert to follow in 2011: @swardley
22503644230320128,2011-01-05 04:04:21,Azamat #lessambitiousmovies
22010344675221504,2011-01-03 19:24:09,"@nilmethod is not lateral, is up move, I congratulate! Make of sure you port all infrastructure to cloud, then you can able retire rich"
21438364066512896,2011-01-02 05:31:18,Azamat new resolution for 2011 is start opsdev user group in Kazakhstan. He say devops is very 2010.
21403070059515905,2011-01-02 03:11:04,All cloud expert agree 2011 is year of public or private or hybrid cloud.
21402355522080768,2011-01-02 03:08:13,Chinese horoscope is tell us 2011 is year of RabbitMQ.
19985896384241664,2010-12-29 05:19:43,I have 3 resolution for year 2011: 1)build private cloud of OpenStack and sell to Rackspace; 2)read all WikiLeaks on Oracle; 3)learn Perl 6
18460115925475328,2010-12-25 00:16:49,I am look forward for lot of shit of horse about cloud in 2011. It will be very good if compare to shit of bull in 2010.
15887953544871936,2010-12-17 21:55:57,Is good news! Kazakhstan government is buy delicious from US company Yahoo! Is change usage to web site dedicate for sheep kebab recipe.
14865206127632384,2010-12-15 02:11:55,Is season of give and receive. Is why I have warm heart for spirit of OpenBSD community!
13060028705546241,2010-12-10 02:38:48,WikiLeaks in year 2011: 1) Oracle is in actuality own by Microsoft; 2) Apple is launch iJava; 3) Zuck is 27-year old virgin
12671234441486336,2010-12-09 00:53:52,@mikebrittain is nice graph. We have similarity in Almaty startup for track vodka we drink together with release. Strong correlation.
12662418614259712,2010-12-09 00:18:50,@mccrory Akka is Cloud 4. Not at there yet.
12661484106551296,2010-12-09 00:15:07,"In #devops we only use Cloud 3 language: Scala, Erlang, Clojure, Haskell."
12208885502840832,2010-12-07 18:16:39,I am excite of database.com announce from Salesforce. I build addon for migration of all legacy database. Is call dropdatabase.com.
11596670269657088,2010-12-06 01:43:56,@tnm @ericflo genkuie link of justopenasocket.com. Is very very fast web site! Is run on node.js yes? You know if is run UDP or TCP?
10892865886494720,2010-12-04 03:07:16,@zachbonham @solarce is very easy automate deployment on Windows. Only have need of format C drive and install Linux at first.
10877738919395329,2010-12-04 02:07:09,"Groupon is in Almaty Kazakhstan too. They take local variant of name, is call Hardon."
10877088500285440,2010-12-04 02:04:34,@arosien you like?
10857972464885760,2010-12-04 00:48:37,@vambenepe in Kazakhstan university foreign TA take class on grow mustache and increase virility.
10855743829839873,2010-12-04 00:39:45,Is good Russia have 8 year of prepare for host football World Cup. Enough time for migrate from Windows NT Server 3.5.
7878755162791937,2010-11-25 19:30:16,Azamat wife is call me Don Quixote of #devops and Azamat my Sancho Panza. I like¡ I fight all windmill of cloud!
7876462858211328,2010-11-25 19:21:09,"@swardley genkuie. In my country we feed biscuit to donkey. I bring roast sheep and vodka, you bring copy of 1968 book of utility computing."
7875694012932096,2010-11-25 19:18:06,"@jamesurquhart you are correct. Many James and George in cloud expert name. Correct is @georgevhulme (we call him also ""the great"" here)"
7861432683077632,2010-11-25 18:21:26,In Kazakhstan we have cloud thank you day for great expertise of @swardley @wattersjames @georgereese @jamesurquhart @jamesvhulme @beaker.
7855115553742848,2010-11-25 17:56:20,@roidrage is time for you build own AWS dashboard. Please use distributed selfheal nosql database of your expertise.
7833397456015360,2010-11-25 16:30:02,"10 things of thank you for #devops: Linux, Turbo C, gcc, Perl, Visual Basic, emacs, memcache, EC2, iPhone and DHH."
7828972884721664,2010-11-25 16:12:27,"@botchagalupe why you ban me of your tweet stream? My horse is your horse, today my roast sheep is your roast sheep."
7660347628462080,2010-11-25 05:02:23,@jamesgolick is prove best #devops are in Kazakhstan region. I put bet you have ancestor here.
7646684553158656,2010-11-25 04:08:06,In #devops we have lot of things for give thank you. Is long list for 140 characters but Oracle own them in current or future.
7645522525421568,2010-11-25 04:03:29,@joe262_ camel in Kazakhstan is symbol of manly programmer with big mustache like Larry Wall.
7612653912465408,2010-11-25 01:52:52,We have Day of Thank You too in Kazakhstan. We eat stuffing sheep and are happy our country invented camel.
6208493589635072,2010-11-21 04:53:14,@ieure I have of same problem with git. I finally learn how to pork correctly.
6207743903924225,2010-11-21 04:50:16,You know mindmap? Use arrow and circle for right brain. I use for decide is MySQL or Postgres better. All arrow point one circle say ORACLE!
5782039626256386,2010-11-20 00:38:40,@wattersjames please come visit in Kazakhstan for 1 week! We treat you as king! I also teach you how build private cloud by uae OpenStack!
5781066220576769,2010-11-20 00:34:48,I have great idea of business! I roll own AMI with install of OpenStack and I build cheap private cloud inside EC2!
5386501051383808,2010-11-18 22:26:56,@kallistec is depend on how big is your PXE.
5384014634422272,2010-11-18 22:17:03,Is true! Oracle is buy AWS. They need private cloud for all other company they buy.
4753042733793280,2010-11-17 04:29:48,@DeMarko @Etsy genkuie comment. I like very much in special the /drop/prod/db API!
4728297598488576,2010-11-17 02:51:28,New @etsy REST API is allow anybody for push @etsy latest code to production! I LIKE! Is hard limit for now of 10 deploy per day.
4321824305324032,2010-11-15 23:56:17,Is good Facebook is use own technology HBase for message. I read they look at Apache Cassandra and didn't like.
3679226075025408,2010-11-14 05:22:50,"@ShlomoSwidler advice from me is read @wattersjames tweet, is better of @AWS_GlobalPR"
3629816494424064,2010-11-14 02:06:30,"@wattersjames congrats of very good blog post. One question: v in vCloud is for vaporware, yes?"
2517317820878848,2010-11-11 00:25:49,"You know you are a good #devops when she is say ""tweet me, tweet me hard!"""
2180798199373824,2010-11-10 02:08:37,I am bet IBM is buy Apache Foundation before Oracle.
1450095945981952,2010-11-08 01:45:04,@strlen I am guess you spend extra hour on functional program of Clojure. You are need of life.
574848447291392,2010-11-05 15:47:09,@ieure step 3 is have lot of sexytime.
570356276404224,2010-11-05 15:29:18,@marick @ronjeffries also in Kazakhstan we are able give second chance to all disgrace leader of Agile Scrum Alliance.
569217787109376,2010-11-05 15:24:46,@marick @ronjeffries very nice of diagrams! High five for explain how transition of Extreme Programming to Scrum Alliance!
567256346009600,2010-11-05 15:16:59,@michaelneale Azamat is plan fight of naked with Larry Ellison in Oracle board meeting next.
561549701808128,2010-11-05 14:54:18,@swardley also small word advisory for your tweetings: need be more of Chekhov less of Tolstoy.
561047274528768,2010-11-05 14:52:18,@swardley we are on same length of waves. I send you 1/2 of sheep in mail soon.
558645494419456,2010-11-05 14:42:46,@roidrage in different word you are jack of all distribute systems yes?
554946336391168,2010-11-05 14:28:04,@swardley you are true. Better example is in my country anybody can able have sheep. Is cheese the difference of high ordering.
339594063126528,2010-11-05 00:12:20,"@btmerr is not irony, cloudcamp.org is use SpotCloud for buy unuse capacity of home PC. I am bet they are now use Azamat Windows ME PC."
338836735401984,2010-11-05 00:09:19,Is nice that Oracle is now offer free MySQL Lite edition with use BDB instead of InnoDB. Is still Web scale yes?
29594458378,2010-11-03 18:19:14,@blueben not worry is for Big Data analysis of kangaroo mating habit. Goal is find out if risque position result in better offspring.
29591099553,2010-11-03 17:30:55,@BankSimple genkuie info. You like postgres shard?
29581510936,2010-11-03 15:29:44,"@MatStace you are an insult to my intelligence. I am very well know Cassandra is a bitch, not DB, not graph."
29541341792,2010-11-03 04:36:59,In Kazakhstan is Sarah Palin very popular. She is know as 'mama donkey'.
29541276186,2010-11-03 04:35:53,@wattersjames I am not understand complete. You present on chef server? I send you half a goat soon.
29528464398,2010-11-03 01:44:21,Is Sarah Palin new president of U S and A?
29525340224,2010-11-03 01:08:22,@wattersjames not worry if you not make to #cloudcamp. Nobody is interest in vcloud.
29513235201,2010-11-02 22:47:57,In Kazakhstan we are watch election result in U S and A very close. We are want Steve Jobs win. He is promise iPad for every children.
29439169017,2010-11-02 04:15:02,Great success! U S and A has crush U S and A in final of World Series of baseball!
29423916652,2010-11-02 00:59:23,@adrianco Kazakhstan government is already use SpotCloud for sell access to home PC of asshole Uzbeks. Is same as cloud only WinXP.
29420294472,2010-11-02 00:13:19,"If 1) @BankSimple is use Riak and 2) @fast_ip is use Riak then 3) What NoSQL product is Azamat use? Can not able tell, is secret."
29419598281,2010-11-02 00:04:29,I am hope U S and A is win World Series of baseball tonight.
29227133687,2010-10-30 23:39:42,"Friend in U S and A is tell me he is watch World Series in baseball. U S and A is in final, yes? Which is the other country?"
29216402017,2010-10-30 20:47:44,"In Kazakhstan all #devops have it of 13""."
29133256699,2010-10-29 23:39:06,"#devops: when you are have sexytime, not forget put chef hat on puppet!"
29132133967,2010-10-29 23:22:40,In Kazakhstan for Halloween is tradition for #devops wear costume of Adam.
29051377895,2010-10-29 03:08:09,@sippndipp node.js is a shit. In Kazakhstan we are use MS Project for Gantt chart. Is very good for 5-year plans.
28945527352,2010-10-28 01:30:42,@botchagalupe close but for no cigar.
28939043416,2010-10-28 00:11:49,"@botchagalupe if you are so good detective, say me second letter of my realistic twitter id."
28938901803,2010-10-28 00:10:08,@botchagalupe is hard fly from Almaty Kazakhstan to U S and A. I buy you vodka when you come organize #devops meetup here!
28932653675,2010-10-27 22:55:12,"@bpiatt genkuie mention. I am love #devops very much, is true, and #devops is love me back. Azamat is call me the 69 of #devops."
28903292767,2010-10-27 16:06:02,@swardley @jamesurquhart you are very true. Cloud also mean need use NoSQL.
28902550084,2010-10-27 15:57:03,"@swardley you find my secret! Yes, I am work for Kazakhstan government, we are use combination OracleOnDemand, vCloud and NetApp. I LIKE!"
28902111821,2010-10-27 15:51:49,@swardley I am full agree. OpenStack is rapidly become the heart attack of cloud market.
28797497330,2010-10-26 14:47:19,You know pillar in strips clubs where naked womans rotate? In #devops we are call it 'bare metal'.
28759144694,2010-10-26 04:20:57,Not forget scrodeo in Almaty Kazakhstan 9 PM tomorrow! Is scrotum tie to saddle of bull and time how long it stay attach! Fun #devops!
28750029763,2010-10-26 02:16:28,"Where Riak Basho is go, Kazakhstan government is follow: Git and Hub! Is will be of painful transition from RCS."
28712831940,2010-10-25 17:56:58,I like Firesheep very much. You know is make of Kazakhstan programmer? He is also work on IE extension codename DeathDonkey.
28712300643,2010-10-25 17:49:06,I am see Jackass 3D in Almaty filmplex. Is very good. Is like program in node.js.
28548106678,2010-10-24 00:38:26,@joedamato is true we have very hot womans in Soviet Union. If you are from U S and A you can pick any you like.
28478581235,2010-10-23 06:44:26,@pharkmillups YOU WIN ME! In Kazakhstan is Riak Basho very popular nosql product. Is on all OLPC laptop for childrens.
28407437376,2010-10-22 14:04:23,"@botchagalupe if #iamnotfoolingyou, what is 2nd letter in of my true twitter id?"
28377643841,2010-10-22 05:42:09,@botchagalupe good presentation on Agile Enterprise DevOps Lean NoSQL Web Scale Planning And Cloud! How many engineer write slides for you?
28377227210,2010-10-22 05:33:47,"@agilemeister see of confusion? Is why in Kazakhstan kanban never very popular, is many confuse of wild boar."
28375024634,2010-10-22 04:51:05,@souders you are a very stud for run own mail server in 2010.
28374763918,2010-10-22 04:46:13,"@agilemeister I have miss you too. How is kanban process go? I am try teach Azamat kanban, he keep say kaban, is mean wild boar."
28374177168,2010-10-22 04:35:38,@alex_gaynor is very good 2 ponies! In Kazakhstan we are call it threesome.
28373858205,2010-10-22 04:29:58,@alex_gaynor you are choose pink pony yes?
28371985066,2010-10-22 03:59:00,"CAP theorem is like marriage. 1) You have hot wife. 2) Wife is want sex. 3) You are of a stud. Need choose 2, can not able have all 3."
28355311283,2010-10-22 00:19:19,"You are have cloud problem. You install #openstack. Now you have twisted run. Now you have N problem, of N can not able be comprehended."
28074203119,2010-10-22 00:12:42,If you are #devops and are work more of 1 hour / day you are do it wrong! You are need more automation! #devops_borat_manifesto
28072542619,2010-10-21 23:48:52,@Justin_Lauer I LIKE! Tandem+Vertica is pussy magnet too.
28071971280,2010-10-21 23:41:38,Good news!Kazakhstan govt run Tandem+Vertica!Azamat human error is easy fix of simply failover to replica in transactionally consistent way!
28071554189,2010-10-21 23:36:24,Help! Azamat is just type database equivalent of  RM * and is cause global outage! Is no possibility of continuing operation.
27998612559,2010-10-21 05:02:00,@b6n is my life very influence by http://bit.ly/9ECtwp
27998412408,2010-10-21 04:58:13,Azamat is work with @b6n on new application is call RouteRoulette. Is random show photo of router where IP packet is go through.
27996316839,2010-10-21 04:20:21,Kazakhstan govt is buy OLPC laptop to every children in country! Is of attempt for get them not use iPhone 4 all day.
27995956705,2010-10-21 04:14:19,@holman Azamat say huge penis you saw on Facelette was of him.
27973947024,2010-10-20 23:17:33,I am love my job. I am whip #devops in submission.
27856711221,2010-10-19 18:16:01,@mongo_machine please make of sure save presentation on USB drive.
27856506027,2010-10-19 18:13:03,@ShitMyDevOpSays is very good see you back. You have French 2-month vacation?
27855521714,2010-10-19 17:59:02,It is almost year 2011. Stop have company with cloud in name. Good startup name is like DevOpsTechSoftIndustries.
27853814406,2010-10-19 17:34:49,@vambenepe we are have many opening in Almaty startup for open source #devops. You are work for Oracle so I am need use influence personal.
27852954105,2010-10-19 17:22:43,@vambenepe you are win me. I am a French living in Kazakhstan and of wish I live in U S and A on Left Coast.
27852855423,2010-10-19 17:21:20,@jacobian is very good of see you are #devops specialist too. I am bet you are use Ruby on Rails very much + cloud.
27852203514,2010-10-19 17:12:32,@botchagalupe you are full of a horse shit. You are have no idea of my identification.
27852065012,2010-10-19 17:10:41,@patrickdebois you are very good detective. One another clue: I have attend zero conference in your list.
27805202053,2010-10-19 05:07:13,@patrickdebois you have real job too or you are only for involvement in #devopsdays?
